"id_rol","nombre_rol","activado"
CFG_SUN_OP:CANCEL
CFG_SUN_OP:CREAR
CFG_SUN_OP:CREATE
CFG_SUN_OP:DELETE
CFG_SUN_OP:EDITAR
CFG_SUN_OP:ELIMINAR
CFG_SUN_OP:EXPORT
CFG_SUN_OP:EXPORTAR
CFG_SUN_OP:IMPORT
CFG_SUN_OP:PRINT
CFG_SUN_OP:READ
CFG_SUN_OP:UPDATE
CFG_SUN_OP:VER
CFG_SUN_REG:ANULAR
CFG_SUN_REG:APPROVE
CFG_SUN_REG:CANCEL
CFG_SUN_REG:CREAR
CFG_SUN_REG:CREATE
CFG_SUN_REG:DELETE
CFG_SUN_REG:EDITAR
CFG_SUN_REG:ELIMINAR
CFG_SUN_REG:EXPORT
CFG_SUN_REG:EXPORTAR
CFG_SUN_REG:IMPORT
CFG_SUN_REG:PRINT
CFG_SUN_REG:READ
CFG_SUN_REG:UPDATE
CFG_SUN_REG:VER
CFG_TABG:ANULAR
CFG_TABG:APPROVE
CFG_TABG:CANCEL
CFG_TABG:CREAR
CFG_TABG:CREATE
CFG_TABG:DELETE
CFG_TABG:EDITAR
CFG_TABG:ELIMINAR
CFG_TABG:EXPORT
CFG_TABG:EXPORTAR
CFG_TABG:IMPORT
CFG_TABG:PRINT
CFG_TABG:READ
CFG_TABG:UPDATE
CFG_TABG:VER
CFG_TRIB:ANULAR
CFG_TRIB:APPROVE
CFG_TRIB:CANCEL
CFG_TRIB:CREAR
CFG_TRIB:CREATE
CFG_TRIB:DELETE
CFG_TRIB:EDITAR
CFG_TRIB:ELIMINAR
CFG_TRIB:EXPORT
CFG_TRIB:EXPORTAR
CFG_TRIB:IMPORT
CFG_TRIB:PRINT
CFG_TRIB:READ
CFG_TRIB:UPDATE
CFG_TRIB:VER
CFG_UBIG:ANULAR
CFG_UBIG:APPROVE
CFG_UBIG:CANCEL
CFG_UBIG:CREAR
CFG_UBIG:CREATE
CFG_UBIG:DELETE
CFG_UBIG:EDITAR
CFG_UBIG:ELIMINAR
CFG_UBIG:EXPORT
CFG_UBIG:EXPORTAR
CFG_UBIG:IMPORT
CFG_UBIG:PRINT
CFG_UBIG:READ
CFG_UBIG:UPDATE
CFG_UBIG:VER
CLIENTES:ANULAR
CLIENTES:APPROVE
CLIENTES:CANCEL
CLIENTES:CREAR
CLIENTES:CREATE
CLIENTES:DELETE
CLIENTES:EDITAR
CLIENTES:ELIMINAR
CLIENTES:EXPORT
CLIENTES:EXPORTAR
CLIENTES:IMPORT
CLIENTES:PRINT
CLIENTES:READ
CLIENTES:UPDATE
CLIENTES:VER
COM_LISTA:ANULAR
COM_LISTA:APPROVE
COM_LISTA:CANCEL
COM_LISTA:CREAR
COM_LISTA:CREATE
COM_LISTA:DELETE
COM_LISTA:EDITAR
COM_LISTA:ELIMINAR
COM_LISTA:EXPORT
COM_LISTA:EXPORTAR
COM_LISTA:IMPORT
COM_LISTA:PRINT
COM_LISTA:READ
COM_LISTA:UPDATE
COM_LISTA:VER
COM_NOTAS:ANULAR
COM_NOTAS:APPROVE
COM_NOTAS:CANCEL
COM_NOTAS:CREAR
COM_NOTAS:CREATE
COM_NOTAS:DELETE
COM_NOTAS:EDITAR
COM_NOTAS:ELIMINAR
COM_NOTAS:EXPORT
COM_NOTAS:EXPORTAR
COM_NOTAS:IMPORT
COM_NOTAS:PRINT
COM_NOTAS:READ
COM_NOTAS:UPDATE
COM_NOTAS:VER
COM_ORD:ANULAR
COM_ORD:APPROVE
COM_ORD:CANCEL
COM_ORD:CREAR
COM_ORD:CREATE
COM_ORD:DELETE
COM_ORD:EDITAR
COM_ORD:ELIMINAR
COM_ORD:EXPORT
COM_ORD:EXPORTAR
COM_ORD:IMPORT
COM_ORD:PRINT
COM_ORD:READ
COM_ORD:UPDATE
COM_ORD:VER
COM_PROV:ANULAR
COM_PROV:APPROVE
COM_PROV:CANCEL
COM_PROV:CREAR
COM_PROV:CREATE
COM_PROV:DELETE
COM_PROV:EDITAR
COM_PROV:ELIMINAR
COM_PROV:EXPORT
COM_PROV:EXPORTAR
COM_PROV:IMPORT
COM_PROV:PRINT
COM_PROV:READ
COM_PROV:UPDATE
COM_PROV:VER
COMPRAS:ANULAR
COMPRAS:APPROVE
COMPRAS:CANCEL
COMPRAS:CREAR
COMPRAS:CREATE
COMPRAS:DELETE
COMPRAS:EDITAR
COMPRAS:ELIMINAR
COMPRAS:EXPORT
COMPRAS:EXPORTAR
COMPRAS:IMPORT
COMPRAS:PRINT
COMPRAS:READ
COMPRAS:UPDATE
COMPRAS:VER
COMPRAS_LISTA:ANULAR
COMPRAS_LISTA:APPROVE
COMPRAS_LISTA:CANCEL
COMPRAS_LISTA:CREAR
COMPRAS_LISTA:CREATE
COMPRAS_LISTA:DELETE
COMPRAS_LISTA:EDITAR
COMPRAS_LISTA:ELIMINAR
COMPRAS_LISTA:EXPORT
COMPRAS_LISTA:EXPORTAR
COMPRAS_LISTA:IMPORT
COMPRAS_LISTA:PRINT
COMPRAS_LISTA:READ
COMPRAS_LISTA:UPDATE
COMPRAS_LISTA:VER
COMPRAS_NUEVA:ANULAR
COMPRAS_NUEVA:APPROVE
COMPRAS_NUEVA:CANCEL
COMPRAS_NUEVA:CREAR
COMPRAS_NUEVA:CREATE
COMPRAS_NUEVA:DELETE
COMPRAS_NUEVA:EDITAR
COMPRAS_NUEVA:ELIMINAR
COMPRAS_NUEVA:EXPORT
COMPRAS_NUEVA:EXPORTAR
COMPRAS_NUEVA:IMPORT
COMPRAS_NUEVA:PRINT
COMPRAS_NUEVA:READ
COMPRAS_NUEVA:UPDATE
COMPRAS_NUEVA:VER
COMPRAS_ORDENES:ANULAR
COMPRAS_ORDENES:APPROVE
COMPRAS_ORDENES:CANCEL
COMPRAS_ORDENES:CREAR
COMPRAS_ORDENES:CREATE
COMPRAS_ORDENES:DELETE
COMPRAS_ORDENES:EDITAR
COMPRAS_ORDENES:ELIMINAR
COMPRAS_ORDENES:EXPORT
COMPRAS_ORDENES:EXPORTAR
COMPRAS_ORDENES:IMPORT
COMPRAS_ORDENES:PRINT
COMPRAS_ORDENES:READ
COMPRAS_ORDENES:UPDATE
COMPRAS_ORDENES:VER
COMPRAS_PROVEEDORES:ANULAR
COMPRAS_PROVEEDORES:APPROVE
COMPRAS_PROVEEDORES:CANCEL
COMPRAS_PROVEEDORES:CREAR
COMPRAS_PROVEEDORES:CREATE
COMPRAS_PROVEEDORES:DELETE
COMPRAS_PROVEEDORES:EDITAR
COMPRAS_PROVEEDORES:ELIMINAR
COMPRAS_PROVEEDORES:EXPORT
COMPRAS_PROVEEDORES:EXPORTAR
COMPRAS_PROVEEDORES:IMPORT
COMPRAS_PROVEEDORES:PRINT
COMPRAS_PROVEEDORES:READ
COMPRAS_PROVEEDORES:UPDATE
COMPRAS_PROVEEDORES:VER
CONFIGURACION:ANULAR
CONFIGURACION:APPROVE
CONFIGURACION:CANCEL
CONFIGURACION:CREAR
CONFIGURACION:CREATE
CONFIGURACION:DELETE
CONFIGURACION:EDITAR
CONFIGURACION:ELIMINAR
CONFIGURACION:EXPORT
CONFIGURACION:EXPORTAR
CONFIGURACION:IMPORT
CONFIGURACION:PRINT
CONFIGURACION:READ
CONFIGURACION:UPDATE
CONFIGURACION:VER
CONTABILIDAD:ANULAR
CONTABILIDAD:APPROVE
CONTABILIDAD:CANCEL
CONTABILIDAD:CREAR
CONTABILIDAD:CREATE
CONTABILIDAD:DELETE
CONTABILIDAD:EDITAR
CONTABILIDAD:ELIMINAR
CONTABILIDAD:EXPORT
CONTABILIDAD:EXPORTAR
CONTABILIDAD:IMPORT
CONTABILIDAD:PRINT
CONTABILIDAD:READ
CONTABILIDAD:UPDATE
CONTABILIDAD:VER
DASHBOARD:ANULAR
DASHBOARD:APPROVE
DASHBOARD:CANCEL
DASHBOARD:CREAR
DASHBOARD:CREATE
DASHBOARD:DELETE
DASHBOARD:EDITAR
DASHBOARD:ELIMINAR
DASHBOARD:EXPORT
DASHBOARD:EXPORTAR
DASHBOARD:IMPORT
DASHBOARD:PRINT
DASHBOARD:READ
DASHBOARD:UPDATE
DASHBOARD:VER
IDENTIDAD:ANULAR
IDENTIDAD:APPROVE
IDENTIDAD:CANCEL
IDENTIDAD:CREAR
IDENTIDAD:CREATE
IDENTIDAD:DELETE
IDENTIDAD:EDITAR
IDENTIDAD:ELIMINAR
IDENTIDAD:EXPORT
IDENTIDAD:EXPORTAR
IDENTIDAD:IMPORT
IDENTIDAD:PRINT
IDENTIDAD:READ
IDENTIDAD:UPDATE
IDENTIDAD:VER
IDENTIDAD_PERMISOS:ANULAR
IDENTIDAD_PERMISOS:APPROVE
IDENTIDAD_PERMISOS:CANCEL
IDENTIDAD_PERMISOS:CREAR
IDENTIDAD_PERMISOS:CREATE
IDENTIDAD_PERMISOS:DELETE
IDENTIDAD_PERMISOS:EDITAR
IDENTIDAD_PERMISOS:ELIMINAR
IDENTIDAD_PERMISOS:EXPORT
IDENTIDAD_PERMISOS:EXPORTAR
IDENTIDAD_PERMISOS:IMPORT
IDENTIDAD_PERMISOS:PRINT
IDENTIDAD_PERMISOS:READ
IDENTIDAD_PERMISOS:UPDATE
IDENTIDAD_PERMISOS:VER
IDENTIDAD_ROLES:ANULAR
IDENTIDAD_ROLES:APPROVE
IDENTIDAD_ROLES:CANCEL
IDENTIDAD_ROLES:CREAR
IDENTIDAD_ROLES:CREATE
IDENTIDAD_ROLES:DELETE
IDENTIDAD_ROLES:EDITAR
IDENTIDAD_ROLES:ELIMINAR
IDENTIDAD_ROLES:EXPORT
IDENTIDAD_ROLES:EXPORTAR
IDENTIDAD_ROLES:IMPORT
IDENTIDAD_ROLES:PRINT
IDENTIDAD_ROLES:READ
IDENTIDAD_ROLES:UPDATE
IDENTIDAD_ROLES:VER
IDENTIDAD_USUARIOS:ANULAR
IDENTIDAD_USUARIOS:APPROVE
IDENTIDAD_USUARIOS:CANCEL
IDENTIDAD_USUARIOS:CREAR
IDENTIDAD_USUARIOS:CREATE
IDENTIDAD_USUARIOS:DELETE
IDENTIDAD_USUARIOS:EDITAR
IDENTIDAD_USUARIOS:ELIMINAR
IDENTIDAD_USUARIOS:EXPORT
IDENTIDAD_USUARIOS:EXPORTAR
IDENTIDAD_USUARIOS:IMPORT
IDENTIDAD_USUARIOS:PRINT
IDENTIDAD_USUARIOS:READ
IDENTIDAD_USUARIOS:UPDATE
IDENTIDAD_USUARIOS:VER
INV_ALM:ANULAR
INV_ALM:APPROVE
INV_ALM:CANCEL
INV_ALM:CREAR
INV_ALM:CREATE
INV_ALM:DELETE
INV_ALM:EDITAR
INV_ALM:ELIMINAR
INV_ALM:EXPORT
INV_ALM:EXPORTAR
INV_ALM:IMPORT
INV_ALM:PRINT
INV_ALM:READ
INV_ALM:UPDATE
INV_ALM:VER
INV_KRD_PER:ANULAR
INV_KRD_PER:APPROVE
INV_KRD_PER:CANCEL
INV_KRD_PER:CREAR
INV_KRD_PER:CREATE
INV_KRD_PER:DELETE
INV_KRD_PER:EDITAR
INV_KRD_PER:ELIMINAR
INV_KRD_PER:EXPORT
INV_KRD_PER:EXPORTAR
INV_KRD_PER:IMPORT
INV_KRD_PER:PRINT
INV_KRD_PER:READ
INV_KRD_PER:UPDATE
INV_KRD_PER:VER
INV_KRD_REP:ANULAR
INV_KRD_REP:APPROVE
INV_KRD_REP:CANCEL
INV_KRD_REP:CREAR
INV_KRD_REP:CREATE
INV_KRD_REP:DELETE
INV_KRD_REP:EDITAR
INV_KRD_REP:ELIMINAR
INV_KRD_REP:EXPORT
INV_KRD_REP:EXPORTAR
INV_KRD_REP:IMPORT
INV_KRD_REP:PRINT
INV_KRD_REP:READ
INV_KRD_REP:UPDATE
INV_KRD_REP:VER
INV_MOV:ANULAR
INV_MOV:APPROVE
INV_MOV:CANCEL
INV_MOV:CREAR
INV_MOV:CREATE
INV_MOV:DELETE
INV_MOV:EDITAR
INV_MOV:ELIMINAR
INV_MOV:EXPORT
INV_MOV:EXPORTAR
INV_MOV:IMPORT
INV_MOV:PRINT
INV_MOV:READ
INV_MOV:UPDATE
INV_MOV:VER
INV_STOCK:ANULAR
INV_STOCK:APPROVE
INV_STOCK:CANCEL
INV_STOCK:CREAR
INV_STOCK:CREATE
INV_STOCK:DELETE
INV_STOCK:EDITAR
INV_STOCK:ELIMINAR
INV_STOCK:EXPORT
INV_STOCK:EXPORTAR
INV_STOCK:IMPORT
INV_STOCK:PRINT
INV_STOCK:READ
INV_STOCK:UPDATE
INV_STOCK:VER
INV_TRAS:ANULAR
INV_TRAS:APPROVE
INV_TRAS:CANCEL
INV_TRAS:CREAR
INV_TRAS:CREATE
INV_TRAS:DELETE
INV_TRAS:EDITAR
INV_TRAS:ELIMINAR
INV_TRAS:EXPORT
INV_TRAS:EXPORTAR
INV_TRAS:IMPORT
INV_TRAS:PRINT
INV_TRAS:READ
INV_TRAS:UPDATE
INV_TRAS:VER
INVENTARIO:ANULAR
INVENTARIO:APPROVE
INVENTARIO:CANCEL
INVENTARIO:CREAR
INVENTARIO:CREATE
INVENTARIO:DELETE
INVENTARIO:EDITAR
INVENTARIO:ELIMINAR
INVENTARIO:EXPORT
INVENTARIO:EXPORTAR
INVENTARIO:IMPORT
INVENTARIO:PRINT
INVENTARIO:READ
INVENTARIO:UPDATE
INVENTARIO:VER
INVENTARIO_ALMACENES:ANULAR
INVENTARIO_ALMACENES:APPROVE
INVENTARIO_ALMACENES:CANCEL
INVENTARIO_ALMACENES:CREAR
INVENTARIO_ALMACENES:CREATE
INVENTARIO_ALMACENES:DELETE
INVENTARIO_ALMACENES:EDITAR
INVENTARIO_ALMACENES:ELIMINAR
INVENTARIO_ALMACENES:EXPORT
INVENTARIO_ALMACENES:EXPORTAR
INVENTARIO_ALMACENES:IMPORT
INVENTARIO_ALMACENES:PRINT
INVENTARIO_ALMACENES:READ
INVENTARIO_ALMACENES:UPDATE
INVENTARIO_ALMACENES:VER
INVENTARIO_MOVIMIENTOS:ANULAR
INVENTARIO_MOVIMIENTOS:APPROVE
INVENTARIO_MOVIMIENTOS:CANCEL
INVENTARIO_MOVIMIENTOS:CREAR
INVENTARIO_MOVIMIENTOS:CREATE
INVENTARIO_MOVIMIENTOS:DELETE
INVENTARIO_MOVIMIENTOS:EDITAR
INVENTARIO_MOVIMIENTOS:ELIMINAR
INVENTARIO_MOVIMIENTOS:EXPORT
INVENTARIO_MOVIMIENTOS:EXPORTAR
INVENTARIO_MOVIMIENTOS:IMPORT
INVENTARIO_MOVIMIENTOS:PRINT
INVENTARIO_MOVIMIENTOS:READ
INVENTARIO_MOVIMIENTOS:UPDATE
INVENTARIO_MOVIMIENTOS:VER
INVENTARIO_STOCK:ANULAR
INVENTARIO_STOCK:APPROVE
INVENTARIO_STOCK:CANCEL
INVENTARIO_STOCK:CREAR
INVENTARIO_STOCK:CREATE
INVENTARIO_STOCK:DELETE
INVENTARIO_STOCK:EDITAR
INVENTARIO_STOCK:ELIMINAR
INVENTARIO_STOCK:EXPORT
INVENTARIO_STOCK:EXPORTAR
INVENTARIO_STOCK:IMPORT
INVENTARIO_STOCK:PRINT
INVENTARIO_STOCK:READ
INVENTARIO_STOCK:UPDATE
INVENTARIO_STOCK:VER
REPORTES:ANULAR
REPORTES:APPROVE
REPORTES:CANCEL
REPORTES:CREAR
REPORTES:CREATE
REPORTES:DELETE
REPORTES:EDITAR
REPORTES:ELIMINAR
REPORTES:EXPORT
REPORTES:EXPORTAR
REPORTES:IMPORT
REPORTES:PRINT
REPORTES:READ
REPORTES:UPDATE
REPORTES:VER
SEG_ROL:ANULAR
SEG_ROL:APPROVE
SEG_ROL:CANCEL
SEG_ROL:CREAR
SEG_ROL:CREATE
SEG_ROL:DELETE
SEG_ROL:EDITAR
SEG_ROL:ELIMINAR
SEG_ROL:EXPORT
SEG_ROL:EXPORTAR
SEG_ROL:IMPORT
SEG_ROL:PRINT
SEG_ROL:READ
SEG_ROL:UPDATE
SEG_ROL:VER
SEG_TRAB:ANULAR
SEG_TRAB:APPROVE
SEG_TRAB:CANCEL
SEG_TRAB:CREAR
SEG_TRAB:CREATE
SEG_TRAB:DELETE
SEG_TRAB:EDITAR
SEG_TRAB:ELIMINAR
SEG_TRAB:EXPORT
SEG_TRAB:EXPORTAR
SEG_TRAB:IMPORT
SEG_TRAB:PRINT
SEG_TRAB:READ
SEG_TRAB:UPDATE
SEG_TRAB:VER
SEG_USR:ANULAR
SEG_USR:APPROVE
SEG_USR:CANCEL
SEG_USR:CREAR
SEG_USR:CREATE
SEG_USR:DELETE
SEG_USR:EDITAR
SEG_USR:ELIMINAR
SEG_USR:EXPORT
SEG_USR:EXPORTAR
SEG_USR:IMPORT
SEG_USR:PRINT
SEG_USR:READ
SEG_USR:UPDATE
SEG_USR:VER
SEGURIDAD:ANULAR
SEGURIDAD:APPROVE
SEGURIDAD:CANCEL
SEGURIDAD:CREAR
SEGURIDAD:CREATE
SEGURIDAD:DELETE
SEGURIDAD:EDITAR
SEGURIDAD:ELIMINAR
SEGURIDAD:EXPORT
SEGURIDAD:EXPORTAR
SEGURIDAD:IMPORT
SEGURIDAD:PRINT
SEGURIDAD:READ
SEGURIDAD:UPDATE
SEGURIDAD:VER
SEGURIDAD_ROLES:ANULAR
SEGURIDAD_ROLES:APPROVE
SEGURIDAD_ROLES:CANCEL
SEGURIDAD_ROLES:CREAR
SEGURIDAD_ROLES:CREATE
SEGURIDAD_ROLES:DELETE
SEGURIDAD_ROLES:EDITAR
SEGURIDAD_ROLES:ELIMINAR
SEGURIDAD_ROLES:EXPORT
SEGURIDAD_ROLES:EXPORTAR
SEGURIDAD_ROLES:IMPORT
